TRACT,FIPS,reg_tr,reg_youth_tr,reg_senior_tr,reg_adult_tr,reg_latinx_tr,vote_tr,vote_youth_tr,vote_senior_tr,vote_adult_tr,vote_latinx_tr,mail_tr
404102,6001,1702.0447000000001,47.4756,525.5762000000001,380.7826,89.8232,1039.4883,16.125,371.2873,192.131,50.3119,0
405000,6001,2324.752,93.6545,511.8064,307.2499,125.9364,1546.5532,29.105800000000002,404.1125,148.5697,74.1912,92
405100,6001,3197.9534,178.3324,768.1235,355.7157,120.04950000000001,2239.2446,58.8896,639.8303999999999,159.4137,74.7998,0
404900,6001,2976.0346,135.8084,605.0281,435.1275,188.9156,1849.1547,41.9998,446.2158,175.1061,90.4047,145.1284
404800,6001,1717.9015,75.9957,371.9773,267.9841,126.99329999999999,1011.9442,17.9989,277.9829,98.9945,66.9972,136
401200,6001,1936.0529,73.0024,223.0077,523.0101,144.0046,1130.0331,23.0005,158.0057,260.0057,69.0027,0
403900,6001,2653.9565,98.22319999999999,469.0543,640.7524,178.01739999999998,1510.9326999999998,31.705099999999998,342.0105,286.348,88.8467,0
403800,6001,2726.3408,92.7851,441.9768,673.3418,154.0002,1669.238,25.2971,329.0145,318.6965,85.1605,0
404502,6001,4452.1379,190.9461,1125.1311,443.1993,191.5136,2993.837,54.3863,911.5892,183.3714,107.2246,0
404600,6001,3497.1777,190.144,927.5964,338.8783,118.5903,2392.1294,66.3552,789.0356,134.7801,65.2861,0
408000,6001,1925.9878,133.02360000000002,513.9086,225.661,119.53020000000001,1154.5398,22.017,386.3868,63.6468,51.3536,79
404700,6001,1521.1521,88.0088,368.03679999999997,165.0165,65.0065,1057.1057,21.0021,307.0307,81.0081,41.0041,0
404501,6001,1334.9384,73.608,389.992,130.5992,43.708,925.2144000000001,21.5576,330.7824,45.9824,32.2832,0
420300,6001,2712.2482,193.9778,508.3289,492.5102,241.4495,1339.6124,52.912,339.5121,170.5202,100.5135,0
420400,6001,580.6004,43.9215,79.477,172.3396,74.4574,264.7839,15.0588,54.379,64.4182,28.444399999999998,0
420200,6001,1637.0281,118.8852,296.2115,260.2516,126.1078,890.5255000000001,19.7223,207.8638,99.065,52.185,0
420100,6001,1747.8232,142.9868,378.9592,178.982,97.991,1104.8832,31.9968,306.966,63.9942,49.9942,0
420500,6001,1451.1929,91.72970000000001,269.3141,208.5868,102.23440000000001,831.3359,20.180400000000002,196.07750000000001,71.6534,55.060100000000006,0
420600,6001,2491.0529,170.046,585.03,318.5231,103.4973,1649.0498,58.9931,443.9161,123.1193,58.6551,0
426200,6001,3544.8802,330.1881,738.476,418.0571,112.523,2063.3193,74.3513,571.0458,108.5324,53.6768,0
426100,6001,4718.3847000000005,474.634,1197.4824,534.8087,87.6867,2838.5709,112.9364,972.3252,157.2975,50.0004,0
428301,6001,3994.0018,280.3687,933.7245,500.922,339.2319,2024.0329,63.6399,644.4794,151.2934,136.1506,0
428302,6001,5032.3408,425.6542,1185.3646,553.1044,285.7824,2793.1906,116.3668,845.5892,139.7156,142.858,0
428200,6001,4196.2995,251.5105,939.3702000000001,526.1026,340.9305,2301.1673,49.8208,658.2168,146.2447,137.31130000000002,0
427100,6001,2650.1007,148.5302,592.6711,274.6332,187.5424,1559.9053,33.2171,447.07,94.0076,91.4671,0
428100,6001,3007.1382,206.4211,580.0399,387.4721,276.5196,1666.2673,49.2006,408.9567,119.1375,122.8054,0
428400,6001,2539.8248,176.7028,542.1954,431.6478,264.2014,1188.8942,40.0057,347.094,132.0153,104.8023,0
428500,6001,1750.5151,96.4981,461.5902,272.8944,165.0069,886.1542,26.2278,301.9313,87.1796,72.9882,0
427200,6001,2326.8906,184.4434,391.01640000000003,415.1609,319.3782,994.4344000000001,29.6182,228.9581,106.77770000000001,114.4308,0
428000,6001,1478.2089,104.0527,216.4096,332.2022,194.3881,625.7334,19.9675,132.9875,79.5928,78.6088,0
428600,6001,1869.1045,92.7612,489.3669,289.0174,177.50220000000002,934.0568000000001,23.6585,308.2385,87.6246,85.1841,0
427900,6001,3012.9523,188.9975,597.0566,485.5355,350.0969,1587.5595,34.693999999999996,416.68399999999997,158.6234,140.2223,0
427300,6001,3263.6874000000003,206.1972,891.277,438.21320000000003,379.1557,1551.6038,28.0089,557.455,123.4636,141.89350000000002,0
427800,6001,2949.5167,204.9428,556.9921,467.3273,306.6002,1529.1989,41.3026,367.2394,150.9471,115.6218,0
427600,6001,2013.1454,205.5208,295.3076,400.6178,284.2561,788.6022,33.4392,172.6447,85.99589999999999,102.314,0
427700,6001,2859.7218000000003,190.9532,575.3918,510.7124,310.9649,1419.2111,40.5675,395.508,149.5614,141.9824,0
428700,6001,1237.5649,107.4387,154.1885,204.4544,128.4305,510.0468,15.2682,93.9273,43.8291,45.3575,0
400800,6001,2541.9874,200.124,384.62309999999997,718.8001,146.1266,1144.9064,46.668,247.9107,263.2941,63.0525,0
400700,6001,3170.8308,223.44650000000001,450.1604,946.3298,172.7242,1485.7288,54.2098,273.7512,380.6142,83.73179999999999,0
400900,6001,1513.8311999999999,118.4005,196.1578,381.775,85.133,687.2164,32.1146,110.3072,148.0563,32.2087,0
400500,6001,2691.3845,172.8963,357.7852,853.4876,166.8979,1450.1249,58.9641,247.85139999999998,390.7661,85.948,0
400600,6001,1261.2522,85.017,155.031,391.0782,59.0118,624.1247999999999,15.003,90.018,173.03459999999998,25.005,0
401000,6001,3914.3068,332.0254,452.0346,1085.078,256.01800000000003,1644.1378,74.0052,233.0204,398.0306,105.0066,0
405200,6001,3294.1481,165.1947,501.9109,808.0473000000001,236.04240000000001,1780.8754,41.7677,333.8181,343.2006,124.2952,0
403501,6001,2827.2851,116.7268,548.7994,815.1759,201.2816,1342.2995,27.3081,315.418,338.4557,83.3946,140.55020000000002
403502,6001,1416.6049,65.2726,189.1174,450.818,115.7169,680.6473,17.6925,114.5399,183.5394,46.604699999999994,0.43589999999999995
403600,6001,2929.0750000000003,110.0029,421.008,856.0244,231.0067,1531.0347,35.0007,284.0047,383.01,117.003,0
403701,6001,1886.2794999999999,52.2815,411.23650000000004,541.0965,118.759,1055.861,10.0955,285.754,260.4025,58.778999999999996,0
403702,6001,1359.8452,52.721000000000004,256.7645,393.94960000000003,99.2483,784.203,19.9044,174.24790000000002,202.6182,50.2248,0
403400,6001,2677.9491000000003,122.858,713.1463,779.1035,217.7758,1348.5451,28.9829,453.4747,346.6,95.8971,28.997100000000003
405301,6001,1790.1153,73.8934,228.0992,555.1063,150.2163,898.5598,22.4247,156.7357,230.1047,56.5106,0
403300,6001,1667.1793,84.3757,308.2509,391.8127,103.9786,741.2852,24.2953,170.5895,145.9882,34.4253,0
406000,6001,1929.3183999999999,118.6737,367.5696,492.2941,230.274,772.1824,22.4182,208.5821,135.5065,78.3968,235.0376
405302,6001,1442.2928,83.1349,324.9881,396.63779999999997,115.0615,637.2583999999999,17.1878,183.33079999999998,152.33509999999998,38.0858,0
405401,6001,1627.4298,181.868,221.097,459.2296,158.3504,562.0466,36.763,96.9798,145.9812,50.51,0
405402,6001,1151.7015999999999,133.2894,149.3398,320.1492,111.2522,391.8916,23.607599999999998,69.0094,98.8578,36.4696,0
406100,6001,1924.3785,208.25549999999998,282.5445,432.7135,670.0515,695.948,30.3015,152.28,114.312,211.603,0
407200,6001,1771.3625,214.8119,369.2379,394.287,872.91010000000006,532.7976,23.8142,170.667,84.6526,249.0991,0
401500,6001,1475.9143,142.4113,155.5876,399.5572,133.0492,517.7042,26.0168,77.8425,109.1614,52.0926,66
401600,6001,1316.0105,154.5591,106.5359,381.6007,99.9503,416.05129999999997,20.2841,41.9432,99.9679,34.03,0.0021000000000000003
401700,6001,1862.3945,166.77190000000002,147.9767,568.929,195.147,680.9516,29.5293,75.3796,168.4247,75.6533,0.5645
401400,6001,2385.1205999999997,263.01279999999997,258.0204,738.028,181.0074,675.0364,46.0024,110.0082,172.0066,31.0018,69
402800,6001,1721.393,104.3381,364.07959999999997,438.6071,111.84559999999999,668.1,20.6067,158.248,167.5517,38.0338,100
402600,6001,642.4916,65.1679,120.2253,162.4958,35.9251,222.56,10.2529,67.3108,42.6452,11.886000000000001,0.5238999999999999
402700,6001,993.6979,108.06,100.8599,289.5777,54.5913,321.519,13.059800000000001,52.7843,71.876,11.8324,22.002200000000002
401800,6001,1072.1029,120.7598,82.1719,343.2279,108.0588,347.9992,18.9033,41.6504,89.06530000000001,34.6618,0.2899
402200,6001,1580.3073,160.6119,167.1729,471.8034,194.9235,540.1667,24.3191,86.735,117.8539,59.9249,0.4789
402500,6001,1014.2862,116.49669999999999,199.8474,256.1041,43.98,345.02049999999997,17.1294,118.2632,57.805299999999995,14.5572,0.0514
410500,6001,988.769,129.956,130.569,261.751,55.17,305.274,16.551,64.978,55.783,17.163999999999998,0.613
982000,6001,157.8112,11.3183,32.04,33.9423,9.132,64.7029,1.6872,19.954,8.6427,4.3544,30.4668
402400,6001,1535.4605,168.0504,300.09000000000003,429.12870000000004,59.0177,538.1614000000001,27.0081,147.04410000000001,118.0354,17.0051,0
403100,6001,825.8348,40.9918,107.97840000000001,272.9454,54.989,394.921,9.998,62.9874,121.9756,10.9978,0
983200,6001,325.99710000000005,26.9841,41.570100000000004,72.2007,16.0446,166.28040000000001,2.1879,26.9841,30.6306,6.5637,0
403000,6001,1353.0807,44.0023,735.035,185.0145,29.0021,561.0322,6.0004,341.0164,60.0048,9.0007,0
402900,6001,767.9755,34.49,216.8705,205.152,50.138999999999996,296.6055,6.649,100.874,66.139,21.7715,0
406601,6001,2298.9432,243.0843,357.675,457.1577,334.0541,930.0661,44.7703,207.4304,103.5602,136.7569,0
406602,6001,1192.0254,139.1529,164.0938,288.9529,205.0917,416.8485,23.0517,83.6796,58.2524,64.88629999999999,56.8586
406500,6001,2246.9635,275.9481,388.2028,513.752,580.9272,803.9181,41.1771,212.6738,115.0778,181.948,114.00240000000001
406700,6001,3661.4247,200.9605,745.8911,504.9121,260.9597,2205.6842,42.9934,537.9254999999999,205.9651,145.97899999999998,0
406800,6001,2342.0033,143.0051,422.2929,362.3367,217.909,1311.3765,32.8219,302.1092,143.9352,112.8658,0
406900,6001,2377.9142,162.55780000000001,405.5824,398.5854,184.1908,1294.2054,33.5598,297.235,126.1502,96.232,0
407600,6001,3044.2649,323.3752,505.70709999999997,618.1357,472.2799,1245.9964,46.4856,311.5794,155.3543,152.1452,0
407800,6001,1517.14,239.2335,267.249,241.482,147.226,743.807,35.3685,194.76,72.489,62.519,0
407900,6001,1885.852,112.438,378.3608,301.4014,168.7936,1095.6164,28.4392,282.7208,107.842,83.758,61
407000,6001,2630.0323,294.0075,385.9949,553.0108,461.0183,971.0104,46.000499999999995,200.9993,120.0028,165.00549999999998,0
407700,6001,3172.7554,235.4061,624.0767,505.4085,285.5053,1679.2972,49.1491,437.6882,171.1659,128.3451,0
405500,6001,1886.5523,164.2834,233.0934,547.4584,161.3697,666.0272,26.7676,122.9596,150.4738,50.6692,0
405600,6001,1679.0308,135.0488,226.462,436.8916,143.1124,766.7512,17.946,142.5016,161.7036,48.955600000000004,0
405700,6001,1661.2838,164.4862,290.8994,408.2657,181.4122,666.7686,28.3853,169.51670000000001,126.479,70.5406,0
405800,6001,1646.3482000000001,223.3924,230.0728,412.7717,218.5685,529.3918,29.5505,120.7419,100.5079,72.4488,0
405902,6001,1199.0592,163.4582,170.0554,295.2658,165.3842,364.2372,22.4088,85.16879999999999,62.194399999999995,53.724799999999995,0
406400,6001,1095.135,97.1969,250.0335,196.316,138.5751,477.0624,14.2239,142.8707,51.6344,52.9339,0
405901,6001,1305.3915,201.0603,200.06,338.1014,319.0957,386.1158,32.0096,94.0282,60.018,114.0342,0
406201,6001,1424.1942,181.08,187.4178,388.4166,384.795,374.8356,28.0674,78.7698,76.0536,113.175,0
406202,6001,1104.7719,145.9146,180.5707,254.58350000000002,408.1739,333.147,18.9325,90.2225,48.946600000000004,107.8183,0
406300,6001,1598.2478,189.0293,308.051,381.0563,333.0566,557.0889,24.003800000000002,167.0281,79.0116,115.02,0
407101,6001,1134.9856,162.78,169.3092,264.2328,358.8632,365.114,18.794,86.9584,61.3532,102.6436,0
407102,6001,2020.0144,229.22,345.6908,398.7672,567.1368,716.886,34.206,175.0416,81.6468,187.3564,0
407300,6001,973.4666,113.0561,121.0576,255.1231,296.1466,265.1272,18.008599999999998,59.0282,48.0236,63.0315,12.0007
408800,6001,2257.228,338.0322,337.0374,515.0486,537.0798,593.062,29.002399999999998,159.0198,77.0054,104.0164,0
408900,6001,1235.3897,171.058,235.0293,240.09969999999998,271.0792,332.1234,18.0031,117.02199999999999,25.016099999999998,67.0188,13.0013
407400,6001,1192.045,179.863,202.8559,256.8277,392.79310000000004,371.7385,18.9777,109.9437,45.9559,112.9359,144.7158
407500,6001,1371.1319,204.1611,199.1732,323.2127,320.25260000000003,372.3146,28.025399999999998,96.072,42.0496,72.07549999999999,19.2793
408700,6001,3327.8071,460.9941,535.1794,684.1732,628.876,1122.4605999999999,67.889,301.0422,118.6786,180.0479,0
408600,6001,2435.3196,351.0235,420.8454,473.8476,431.1343,799.5833,36.1126,234.9721,87.3262,88.9517,0
408500,6001,2177.0738,306.0113,360.0132,446.0159,403.0158,677.0227,44.0017,191.0067,63.002,95.0035,0
408400,6001,1685.5659,225.303,235.3578,361.7928,232.5081,524.3544,26.5299,130.2381,63.3483,53.3307,0
408100,6001,4533.4378,263.9964,1161.9256,668.0543,252.5825,2682.3574,63.1665,894.6065,203.4337,131.7917,25
408200,6001,2409.4157,211.0944,404.6634,492.0965,230.6096,1041.183,49.559,256.3213,115.7554,78.25,0
408300,6001,2847.5415,229.6144,507.8457,494.1128,256.1544,1337.1715000000002,40.4285,345.0642,129.8668,97.7984,0
409800,6001,1889.1013,147.6451,457.2061,290.3187,110.54260000000001,925.5717999999999,22.7772,333.8233,61.5907,39.897999999999996,0
409700,6001,2015.7451999999998,285.3066,293.7072,415.4572,349.51579999999996,563.4609,25.4619,152.7432,64.11619999999999,78.4703,0
409000,6001,1667.0284,225.72039999999998,273.6982,353.0464,322.0826,492.3854,24.8884,150.2776,45.733599999999996,85.51899999999999,0
409400,6001,1366.3537,234.9556,169.42159999999998,317.1118,408.9574,359.7453,20.5305,86.9357,50.3755,89.3635,0
409500,6001,1154.4185,198.1456,143.71439999999998,267.5769,339.6981,305.5219,17.5656,73.69579999999999,42.8521,74.0547,0
409600,6001,1832.891,278.3707,282.226,381.6626,488.9765,507.0923,29.5265,155.4406,57.5264,98.3986,0
425104,6001,2040.8048000000001,137.238,299.0754,536.8614,184.6252,888.6442,25.2594,174.8916,180.8336,72.2882,0
425102,6001,1151.0074,71.8966,200.6338,330.6844,72.7302,449.5896,19.2224,125.9526,87.7372,32.2574,0
425103,6001,1430.8161,80.8399,118.2357,407.3566,111.6103,608.6044,15.5136,77.1239,108.3958,54.4411,0
425101,6001,1017.8982,19.998,357.9642,155.9844,54.9945,536.9463000000001,3.9996,263.9736,50.9949,19.998,0
410000,6001,2220.0607,128.8062,652.3292,264.186,127.462,1384.7005,30.4863,532.3509,87.1395,73.6121,0
409900,6001,2643.186,133.2052,821.7603,321.8367,123.5445,1627.4736,53.5196,641.7245,104.8685,57.391999999999996,0
410100,6001,1548.4593,158.5326,275.785,273.3168,135.5415,612.6659,26.6964,173.2336,51.746,47.8073,0
410300,6001,1138.1104,193.7012,149.2148,253.0164,307.6976,297.5028,18.536,72.2904,40.7792,73.2172,0
410400,6001,1818.0051,201.3075,301.8045,373.0062,351.3084,706.5546,31.4658,190.72379999999998,83.2272,86.7831,0
410200,6001,1547.3808,178.9284,275.8896,305.8776,217.9128,567.7728,23.9904,163.9344,63.9744,62.9748,0
409300,6001,1858.5616,260.502,333.79560000000004,375.0752,552.1308,558.2256,30.1908,187.6624,56.5072,134.4984,0
432300,6001,2244.6354,180.631,383.4125,374.1489,583.2242,925.2017,35.8262,226.4579,75.5305,186.5939,0
409100,6001,910.9089,118.9881,158.9841,198.9801,230.9769,282.9717,14.9985,84.9915,38.9961,59.994,0
409200,6001,1363,204,217,261,297,443,30,124,43,74,0
437101,6001,3430.3451,315.3092,649.9719,626.9092,881.6418,1131.4041,46.5959,346.416,118.1831,251.8111,147
437200,6001,3366.2823,328.3477,833.1425,589.999,807.4475,1191.5578,45.704299999999996,456.78,105.3554,247.6053,0
436900,6001,1997.0767,265.0101,368.013,383.0127,825.0255,626.0267,39.0022,196.0073,58.0023,216.0058,310.0266
436700,6001,1287.8898,124.9894,256.9773,249.9785,567.9511,418.9646,9.9993,131.9887,49.9957,162.9864,206.9858
437000,6001,1784,159,368,317,501,729,30,241,62,176,0
436800,6001,1615.6560000000002,153.636,299.3424,326.1048,412.3392,555.072,17.8416,185.3544,44.604,122.9088,0
437400,6001,1575.965,195.0439,267.6994,328.5355,570.7594,477.139,27.0558,145.5674,51.488099999999996,163.187,0
437500,6001,1166.7028,159.9433,178.5162,251.825,454.0216,333.6861,22.1369,97.6595,35.635799999999996,118.1141,0
437600,6001,1293.8541,164.7215,310.124,217.364,465.82140000000004,430.8256,23.5258,171.4152,34.4546,138.3351,0
437702,6001,715.7946000000001,99.9595,107.1648,157.9177,248.4841,186.5209,12.4514,54.943400000000004,21.310100000000002,58.894400000000005,0
437701,6001,976.4820000000001,149.8185,118.638,224.34750000000003,317.12850000000003,212.17950000000002,15.21,45.63,32.7015,66.924,0
437300,6001,1395.1395,167.0167,271.0271,276.0276,387.0387,468.0468,25.0025,133.01330000000002,48.0048,124.0124,0
438300,6001,1577,209,306,320,615,447,24,148,40,140,0
438400,6001,1167.2334,107.0214,294.0588,203.0406,306.0612,420.084,11.0022,169.0338,36.0072,91.01820000000001,0
437102,6001,1770.1031,181.6438,412.72330000000005,324.86280000000005,515.7191,593.5848000000001,25.3747,209.7247,57.2077,147.9924,0
440332,6001,1647.6968,171.2147,231.3166,242.9714,227.0079,606.6342,24.9236,111.6982,43.8973,84.6575,0
438201,6001,1978.0466,207.9532,448.6818,385.5674,717.3216,590.8172,23.8236,225.7214,54.8468,177.5086,0
438203,6001,1798.9877,173.1864,433.2689,322.2701,475.3214,601.009,21.1126,230.7455,53.4214,142.9975,0
438204,6001,2745.8093,237.3538,832.1729,420.968,739.9848,1019.6835,32.103,461.5504,78.8285,232.5631,0
435104,6001,2133.9905,260.3871,232.3471,526.7257,498.225,571.7371,25.9781,120.1832,68.7365,111.4871,4
438100,6001,3500.0022,363.0539,562.0252,710.5613,1218.598,1220.5294,57.6035,323.2683,127.1197,361.6442,19.0019
438000,6001,1662.961,146.0322,312.8857,323.1557,485.58410000000003,645.3199,27.8754,180.7684,78.2045,151.7022,0
436300,6001,2693.1086,276.0095,330.01279999999997,618.0264999999999,887.0352,770.0315,33.0009,156.0068,97.0046,215.0085,89
435500,6001,1554.2138,147.4998,359.7528,260.6171,381.6767,518.5445,17.077,183.2443,44.4542,90.1181,103
435400,6001,2070.5684,201.6164,258.0614,442.0852,428.3912,639.4273,21.3998,113.7158,79.8203,106.3942,27.5536
431200,6001,3202.4889,185.6292,893.1519,512.4706,533.0013,1380.8436,23.4798,553.385,88.5964,181.1563,266.4243
431100,6001,1489.0564,104.6109,252.3596,303.2197,274.5834,537.8151,19.6066,147.2864,60.9012,61.7532,73.9774
435300,6001,2187.0315,209.4907,359.7403,459.77680000000004,388.353,784.9851,31.803800000000003,205.4224,89.4322,113.92540000000001,137.6363
435102,6001,3551.6947999999998,903.1559,653.2093,484.8307,646.258,1294.4859,46.6972,458.6824,87.0574,118.5543,0
436401,6001,3916.8929,334.2169,760.9119,741.3502,671.9465,1552.7263,39.9433,464.503,154.7032,174.8363,221.0067
436601,6001,2297.1862,322.4111,304.7351,535.4302,880.3779999999999,598.1885,28.451900000000002,151.2276,75.7251,218.6499,0
436602,6001,1571.1696,178.3178,226.6936,356.8554,543.1164,443.83480000000003,20.4776,120.154,56.4202,146.1784,0
436500,6001,1714.9789,249.1406,190.0037,429.60900000000004,479.89590000000004,469.43320000000006,15.8452,106.99340000000001,71.6574,110.77770000000001,0
437800,6001,2173.9239000000002,233.1276,381.1222,461.2049,652.3448,676.2864,33.013600000000004,207.06380000000001,74.0277,178.09040000000002,0
437900,6001,852.3214,116.2952,117.8254,185.9193,313.69100000000003,265.4897,13.0067,61.9731,25.2483,82.6308,0
435103,6001,3998.5683,313.6255,667.4326,465.6094,448.20279999999997,1827.2026,72.0447,441.6613,107.5704,180.9298,390.5259
436402,6001,1874.0768,127.458,503.4058,261.0781,226.6132,986.8666,22.8062,370.6257,64.8446,91.6492,171.1637
435900,6001,2971.4725,285.0573,669.3455,504.4605,779.1944,1090.6371,37.5712,391.9602,92.5383,209.2912,2
435800,6001,2816.1627,269.0408,548.4249,515.0008,808.5456,991.6354,31.9261,318.9696,88.1602,224.7716,0
436000,6001,2479.1532,211.36769999999999,497.1382,432.2848,768.1528,895.8137,27.0818,288.5594,87.7315,219.7514,0
436100,6001,2629.0638,249.6945,533.2314,471.092,805.0904,938.1755,30.8014,305.1503,84.9233,228.999,0
435700,6001,2038.9369,214.3275,407.8147,347.5384,646.2628,714.6782,25.9621,249.1181,65.9397,151.5484,3
433800,6001,3089.9948,361.4351,512.6442,587.4911,827.9218,984.5108,51.6197,268.5994,100.8125,218.0562,226.8964
433700,6001,1262.8922,128.0009,184.0829,246.8584,417.1085,384.5439,15.9941,102.9596,41.9872,103.0163,193.9806
434000,6001,1798.8585,205.0171,292.3405,404.7661,510.9308,479.517,20.8959,149.0855,49.0813,115.3377,12
433900,6001,2035.8217,220.3572,231.7909,488.1423,467.5837,521.7737,17.8684,112.5055,72.3865,106.6151,0
430500,6001,3052.8152,220.9965,608.7483,513.4856,439.9076,1200.7541,33.675200000000004,385.9373,95.3478,143.8091,206.2096
430600,6001,3623.001,290.0008,833.3648000000001,517.4134,410.9614,1667.5532,52.7008,560.7086,123.5086,137.7018,139.8048
433500,6001,2341.0795,210.111,576.9036,373.0549,527.7556,972.5742,26.6392,384.7328,73.6101,169.5548,1
433600,6001,2861.1882,272.016,605.0427,466.02750000000003,577.0239,1027.0773,43.002,351.0264,96.0081,178.0071,0
