TRACT,FIPS,reg_tr,reg_youth_tr,reg_senior_tr,reg_adult_tr,reg_latinx_tr,vote_tr,vote_youth_tr,vote_senior_tr,vote_adult_tr,vote_latinx_tr,mail_tr
403800,6001,2760.2433,142.8077,389.5825,703.9652,142.1939,2270.4554,94.63810000000001,336.7044,536.89,108.6731,1358.8815
404502,6001,4452.8442,199.18099999999998,1020.5064,447.3684,182.26850000000002,3762.6544,115.0889,913.1788,299.262,148.4483,2438.1738
404600,6001,3483.7972,210.4112,842.7045,355.11990000000003,123.1954,2956.1486999999997,132.30360000000002,769.5374,237.6005,94.6091,1968.4639
408000,6001,1930.0249,150.2027,467.8058,227.8977,125.6107,1556.8477,81.1531,411.0204,135.63209999999998,91.58279999999999,965.8355
404700,6001,1518,106,313,151,54,1281,63,282,97,46,809
404501,6001,1416.872,96.7808,379.5632,141.892,43.656800000000004,1213.5808000000002,60.958400000000005,348.3552,94.73440000000001,36.3784,807.8928000000001
420300,6001,2744.0104,224.2408,454.3076,565.1574,244.7798,1990.7996,121.5972,366.4726,362.3218,171.4568,1090.7615999999998
420400,6001,597.1563,57.5874,73.4448,184.4466,78.0351,411.8751,36.305099999999996,56.335499999999996,116.4267,53.4144,211.5711
420200,6001,1660.8297,147.6633,274.8145,260.1969,133.9562,1294.5236,89.70009999999999,235.49099999999999,173.8947,96.4383,693.5139
420100,6001,1764.1037000000001,184.1778,321.9026,170.9169,94.0183,1454.3528000000001,110.80760000000001,284.3236,107.5949,80.1113,799.0509000000001
426100,6001,4727.8443,530.6016,1107.6556,523.5959,80.9909,3906.0884,291.3653,1014.1637,299.9486,65.8385,2631.5152
428301,6001,4092.0231,338.0306,904.3226,503.007,339.5474,3104.3406,173.7331,761.64,309.4048,246.7894,1869.1504
428302,6001,5077.1879,532.9759,1064.7407,512.0086,279.4631,4065.8507,289.274,918.4213,307.6073,216.2195,2662.9779
428200,6001,4263.0303,300.3155,886.4037,550.0504,351.7284,3385.0337,173.40859999999998,728.7402,370.081,264.8151,1884.0438
427100,6001,2715.5788000000002,183.3673,562.9182,291.7425,194.0003,2231.2423,111.1828,486.84999999999997,191.4519,154.6373,1231.8827999999999
428100,6001,2988.8972,234.29950000000002,528.1981000000001,397.9289,268.0608,2412.9849,142.03,444.6718,267.2966,200.07,1321.63
428400,6001,2530.9157999999998,191.36960000000002,501.7635,444.5844,267.13370000000003,1930.7606,106.33940000000001,410.0381,303.7119,192.3891,1063.1431
428500,6001,1779.2023000000002,119.70790000000001,441.6581,276.0661,169.7068,1370.1293,68.03800000000001,361.5835,195.9026,123.5635,816.2511
427200,6001,2315.8133,207.7127,342.7159,415.967,305.713,1650.8355,101.09360000000001,254.13590000000002,251.446,216.27890000000002,839.1897
428000,6001,1532.0526,130.19,210.084,371.3919,199.5611,1111.9737,63.8673,171.71620000000001,240.26180000000002,148.22400000000002,589.9114
427900,6001,2971.1701,222.2763,523.4741,493.0644,341.52479999999997,2340.9429,121.77409999999999,442.36109999999996,334.0729,256.9776,1253.3881
428600,6001,1860.8853,109.2672,463.0084,279.2468,181.1037,1398.6902,65.1204,366.76189999999997,182.22199999999998,136.5471,821.9889999999999
427300,6001,3296.5834999999997,235.3442,847.4291,442.4126,367.6752,2464.9907000000003,123.8827,688.1574,270.9222,265.7316,1454.3501
427800,6001,2903.9362,226.0144,508.09180000000003,473.849,305.4971,2242.5172000000002,132.0307,413.41700000000003,310.14,212.8155,1227.0214
427600,6001,2007.1619999999998,249.0471,247.517,397.26619999999997,278.00919999999996,1400.2583,131.43619999999999,188.2278,234.9886,188.17469999999997,735.3104
427700,6001,2878.0067,237.6702,503.3851,491.92769999999996,313.812,2183.4602,132.60309999999998,412.9174,328.302,223.9068,1156.509
428700,6001,1260.1041,133.4712,135.3434,222.588,127.5094,898.3812,63.214299999999994,101.40469999999999,136.2534,88.89189999999999,523.5406
400700,6001,3110.4946,307.5581,422.3402,894.5466,163.0653,2322.6963,193.3422,344.75120000000004,638.2647,126.0972,1097.3772
400900,6001,1479.8672,144.0362,193.8041,357.4235,77.96090000000001,1100.365,84.2737,144.9253,257.6503,59.8158,501.7985
425104,6001,1886.8946999999998,131.6422,246.2232,541.6133,160.7826,1320.9610000000002,78.69829999999999,184.9318,349.0046,108.8114,682.3064999999999
400500,6001,2741.8617,240.9863,323.98199999999997,850.9636,163.99509999999998,2138.8965,166.9894,269.9853,621.9761,128.9958,1037.955
400600,6001,1283.1283,112.0112,150.015,414.0414,56.0056,964.0963999999999,71.00710000000001,112.0112,293.0293,38.0038,466.0466
401000,6001,4074.9806,406.6693,450.64549999999997,1126.9614,265.0225,2860.4064,249.4423,324.6339,748.1098000000001,182.6157,1385.9906999999998
405200,6001,3251.0780999999997,186.197,441.1081,838.9377,220.5516,2558.6154,121.5133,342.5695,645.7896000000001,176.148,1405.5823
403501,6001,2842.8574,172.7463,531.7863,806.2594,203.5978,2160.0823,117.42240000000001,401.4087,609.5507,157.19310000000002,1305.2756
403502,6001,1397.0355,97.3132,176.3597,423.99830000000003,112.4712,1070.5986,65.6187,134.7019,319.6454,86.8597,588.1219000000001
403600,6001,2894,136,364,850,220,2256,82,301,650,166,1306
403701,6001,1953.9700000000003,78.543,406.12300000000005,596.6030000000001,125.798,1607.0120000000002,56.934000000000005,348.514,483.842,99.617,956.047
403702,6001,1379.7768,65.44590000000001,228.8442,411.3138,85.1858,1151.776,41.0585,195.4577,341.0887,67.37010000000001,618.8394000000001
403400,6001,2650.8253,168.6168,653.4011,778.0506,210.5081,2036.1733,120.72550000000001,511.68230000000005,581.5488,173.5783,1184.4965
405301,6001,1852.9269,94.1194,197.4682,598.108,155.31889999999999,1415.1862,56.5414,154.7491,442.2082,116.0394,786.1542999999999
403300,6001,1685.2253999999998,93.2481,272.603,418.6358,101.388,1206.6023,57.8636,181.6507,309.8673,73.1268,813.1029
406000,6001,1926.7739,140.664,332.7296,509.0597,236.9783,1287.9229,61.3004,241.05380000000002,327.2384,156.816,869.4616
405302,6001,1343.0624,91.05600000000001,292.0016,342.12800000000004,111.19999999999999,962.832,53.576,210.88479999999998,237.5648,77.9872,596.7248
405401,6001,1446.8874999999998,159.9649,208.5124,397.72769999999997,138.3546,874.2863,79.7481,123.7193,242.9504,88.97,451.71340000000004
405402,6001,1364.7012,167.6422,180.4596,368.25739999999996,127.06819999999999,827.6914,88.6258,117.63559999999998,217.05559999999997,79.0728,431.8254
406100,6001,1749.0538000000001,180.6563,235.9198,386.34680000000003,590.9756,1191.1015,93.5395,169.3249,240.7569,389.7258,582.9149
401500,6001,1377.761,148.2716,159.0065,359.6742,113.8719,893.7597,80.5207,103.2141,215.3383,78.8107,431.4899
401600,6001,1186.9845,164.76330000000002,93.6978,310.41319999999996,80.39410000000001,743.4084,80.8691,60.731,179.8068,52.9921,303.2046
401700,6001,1690.1792,174.4922,134.97299999999998,488.9324,168.5861,1128.7666,89.8605,93.8962,305.7001,115.17110000000001,498.4848
401400,6001,2237.4852,294.3663,233.1839,632.6498,160.1628,1329.5015,164.175,166.125,325.3415,85.0966,665.6078
402800,6001,1706.8058,122.4302,325.6953,476.6404,112.69630000000001,1140.402,68.1817,213.4067,329.3123,78.6037,671.0561
402600,6001,610.982,73.5613,115.67710000000001,134.8575,32.2001,395.0945,42.4408,83.5595,80.4897,19.2448,195.6134
402700,6001,959.8801000000001,133.14659999999998,90.3227,268.0514,43.7936,652.3035,61.0434,68.9984,178.0765,33.2499,286.8606
401800,6001,995.8231999999999,123.1754,76.7604,286.228,98.3709,652.3496,64.8036,51.4685,179.798,66.3667,271.5094
402200,6001,1483.2509,183.37009999999998,149.089,429.5988,170.06719999999999,967.5144,95.6243,106.7525,271.2586,98.6231,408.354
410500,6001,885.0386,125.5292,113.2136,228.40120000000002,55.2763,578.5788,64.0394,81.2973,143.37640000000002,35.1991,254.9862
402500,6001,931.9708,135.5232,186.8072,203.1292,35.679,627.1564000000001,81.57600000000001,141.7734,122.5136,23.0194,280.4828
982000,6001,160.2194,15.2868,26.823999999999998,35.5868,7.3224,111.5288,9.096599999999999,19.3254,18.7654,5.1458,77.5516
402400,6001,1415,177,268,315,49,893,99,173,185,35,407
403100,6001,865.346,40.016,96.03840000000001,290.116,52.0208,633.2532,27.010800000000003,63.025200000000005,229.0916,37.0148,374.1496
403000,6001,1327.8127,57.9922,714.8898,160.9802,30.9961,758.8912,27.996299999999998,411.93600000000004,91.9885,20.9973,558.9179
402900,6001,772.042,54.1516,182.8008,199.9572,48.6208,481.87640000000005,28.8104,112.4928,129.2748,29.497600000000002,249.8908
406601,6001,2230.1636,257.7688,314.4874,407.4726,313.573,1532.3294,132.2778,235.862,242.9602,218.6672,789.8978
406602,6001,1108.0845,142.42680000000001,143.7807,249.6291,190.7022,726.2514,74.6637,102.573,142.8204,123.2739,386.3973
406500,6001,2150.0633,325.724,336.3218,456.18769999999995,540.2359,1411.5054,171.8134,254.26579999999998,261.8712,325.8212,852.5133000000001
406700,6001,3614.0173999999997,193.9998,671.0114,516.995,250.0014,2976.0182,122.0006,570.0104,380.9936,207.0004,1795.0159999999998
406800,6001,2294.8852,161.7392,388.3061,343.4089,190.0035,1747.738,94.2646,308.76300000000003,220.2838,145.35320000000002,1025.5124
406900,6001,2311.9161000000004,178.8563,359.9843,394.1741,198.67680000000001,1809.46,112.33840000000001,299.75870000000003,247.1947,140.7435,1035.6812
407600,6001,2882.1112000000003,324.3562,466.1092,558.4757999999999,459.3842,2043.1704,179.5628,370.3098,344.0678,281.1032,1215.4992
407800,6001,1388.0302,193.7942,239.3576,228.71959999999999,124.04079999999999,1095.7608,129.41859999999997,200.8802,158.5906,93.7082,665.4664
407900,6001,1862.0803,130.1446,325.01480000000004,288.8259,167.32600000000002,1515.533,84.6624,269.2398,202.8048,136.2585,863.3161
407000,6001,2577.1583,291.01890000000003,368.0174,542.034,446.0336,1751.1085,160.0096,256.0126,337.02029999999996,307.02369999999996,917.0551
407700,6001,3050.4422,282.8929,580.6472,470.8964,234.6131,2408.5342,172.0471,502.908,322.40909999999997,170.21689999999998,1288.3022
405500,6001,1811.825,188.0281,211.242,532.151,139.8199,1197.1102,99.89699999999999,143.4792,328.1579,94.1887,602.568
405600,6001,1529.1072,129.17610000000002,184.06310000000002,418.1572,131.8628,1091.2311,67.0384,137.4623,292.1715,93.3681,581.8754
405700,6001,1552.1322,192.151,280.37030000000004,332.532,163.5407,1077.0150999999998,104.0952,204.7365,228.08030000000002,119.5135,608.4429
405800,6001,1294.4605999999999,182.6813,192.1897,299.3644,175.6616,770.0511,91.8564,138.8801,152.4343,108.54390000000001,438.2074
405902,6001,1105.9748,157.59890000000001,169.9207,258.4384,144.7832,653.8371,75.2388,117.1187,140.97910000000002,83.3205,338.58820000000003
406400,6001,1087.9048,115.7586,251.2106,178.1171,135.3299,781.8851,61.134699999999995,184.0455,115.04069999999999,99.2642,442.7854
405901,6001,1175.3522,201.7172,181.7452,269.622,285.5996,688.0354,97.86280000000001,126.82220000000001,132.81380000000001,192.7298,354.50300000000004
406201,6001,1233.066,194.79000000000002,161.268,315.288,336.126,721.176,101.472,98.754,166.704,221.06400000000002,390.486
406202,6001,979.7636,124.1892,167.7018,227.673,354.81,616.7156,67.5166,120.22399999999999,131.2732,224.8956,345.45300000000003
406300,6001,1454.1316000000002,185.0192,280.0192,301.0322,294.0168,916.0799999999999,95.0102,204.0136,162.01620000000003,188.0112,451.04100000000005
407101,6001,1171.0997000000002,177.8905,180.3732,250.0084,362.99440000000004,716.7821,80.90950000000001,132.3456,140.53000000000003,218.0636,367.034
407102,6001,1782.0879,215.1325,306.6604,355.0218,504.0448,1186.3437000000001,113.1015,225.6772,198.49,328.9602,601.0360000000001
407200,6001,1641.8820999999998,233.98329999999999,359.9719,336.9769,846.9399000000001,1013.9279,118.9915,241.9813,198.986,522.9635000000001,604.9641
407300,6001,919.1182,120.01509999999999,105.0125,243.03470000000002,282.03319999999997,564.0735999999999,59.0078,76.0084,143.02100000000002,151.01670000000001,346.0499
408800,6001,1995.8525,331.9732,272.9826,438.9662,464.9713,1211.9124,153.987,195.9881,226.983,238.9854,521.9632
408900,6001,1119.6871999999998,165.953,215.938,200.9445,228.9361,674.8095000000001,95.97319999999999,156.9549,82.97710000000001,128.9629,318.9131
407400,6001,1141.1158,173.6972,177.2502,234.67409999999998,368.91179999999997,755.9422,96.9476,133.7285,129.8239,229.51139999999998,459.1174
407500,6001,1263.1294,181.3371,200.7904,274.3775,249.1493,776.2211,91.0713,145.3024,140.2046,155.5291,349.9568
408700,6001,3088.0337999999997,472.7522,483.2978,587.8032,543.6587,2120.9843,265.3161,383.3907,353.8686,338.4463,981.2798
408600,6001,2262.1313,347.27389999999997,414.7354,414.2267,353.37149999999997,1472.1191999999999,174.6964,304.63280000000003,238.14800000000002,191.5689,733.7786
408500,6001,2013.0683,311.0109,351.0125,373.0135,324.01189999999997,1355.0448999999999,168.0052,270.0095,233.0081,204.0072,614.022
408400,6001,1510.0230000000001,218.853,218.274,296.531,185.286,968.2180000000001,117.36800000000001,173.01100000000002,163.011,107.21600000000001,427.957
408100,6001,4448.3743,315.01550000000003,1044.6839,664.6182,233.3526,3631.8201,204.5564,918.037,448.0366,178.0372,2176.2883
408200,6001,2277.89,218.75759999999997,355.93240000000003,438.54699999999997,196.1198,1701.0877,132.6819,296.7151,284.00669999999997,139.82209999999998,867.6704
408300,6001,2723.6877,235.4555,455.9342,433.4365,231.2733,2066.8642,131.5496,383.7901,287.8788,162.6052,1129.0736
409800,6001,1917.2606,163.2347,434.18399999999997,276.80830000000003,99.0762,1475.1763,94.146,370.3545,170.9773,73.31790000000001,812.6332
409700,6001,1827.6880999999998,282.5909,260.84749999999997,353.4394,295.54359999999997,1149.3125,140.5485,194.42329999999998,189.9542,167.5948,532.1477
409000,6001,1605.8954,242.7162,284.7358,310.4418,278.4026,1046.8256,132.35320000000002,217.0298,168.216,187.0102,481.648
409400,6001,1199.1376,206.03019999999998,160.3146,249.8446,340.82280000000003,748.4197999999999,101.3286,112.723,142.7338,191.8868,299.9844
409500,6001,1013.1062,174.2794,135.9637,210.74579999999997,284.8335,633.8367000000001,86.3296,95.256,121.0697,161.1331,254.3943
409600,6001,1673.162,272.9132,259.8358,319.0482,404.2264,992.5314000000001,131.50220000000002,195.2896,170.733,218.62879999999998,431.0552
425102,6001,1372.129,130.43599999999998,187.40269999999998,428.78290000000004,105.5207,927.7193,70.1684,154.7501,267.75759999999997,77.39359999999999,475.72259999999994
425103,6001,1550.9954,104.8576,110.26939999999999,491.79089999999997,122.8014,1113.7038,56.026700000000005,87.0843,312.0084,80.3156,555.4827
425101,6001,1094,38,357,169,53,805,19,291,102,36,462.99999999999994
410000,6001,2181.0154000000002,140.827,622.7179000000001,261.19960000000003,112.321,1815.6802000000002,87.609,547.7154,189.7006,92.03970000000001,1016.3485000000001
409900,6001,2630.1101,171.1798,740.3114999999999,305.8145,121.6886,2229.4251,107.3942,679.3108,227.3103,101.96860000000001,1222.7108
410100,6001,1472.0076,157.16989999999998,245.9701,258.1306,114.4629,1067.5932,84.1873,206.3997,158.3966,82.8013,527.3526
410300,6001,1031.8248,180.0126,145.6803,207.8496,270.9468,636.5394,92.79,102.069,110.42009999999999,169.8057,298.7838
410400,6001,1748.1762,207.1542,290.46389999999997,345.3516,316.29,1234.0953,108.2958,233.0349,220.68959999999998,200.34359999999998,648.5358
410200,6001,1471.1471,194.01940000000002,239.02390000000003,288.0288,192.0192,1047.1047,111.0111,195.0195,187.01870000000002,127.0127,532.0532000000001
409300,6001,1759.473,260.5156,335.0903,331.32980000000003,481.1865,1147.5954000000002,141.7322,247.6702,188.412,289.8021,559.1025000000001
409100,6001,847.0847,135.0135,152.0152,154.0154,192.0192,544.0544,82.0082,117.0117,75.0075,122.01220000000001,266.02660000000003
409200,6001,1259.9463,205.9926,219.98819999999998,217.9915,254.9914,830.9624,100.99600000000001,164.9906,131.9947,152.9943,361.9833
437101,6001,3317.716,347.62239999999997,555.9143,614.5382,856.8362,2251.7918,182.054,431.3925,353.2684,584.7373,1310.842
437200,6001,3339.984,339.1944,797.7656,601.9784,779.8628,2278.5884,181.0436,612.8376,358.1944,519.4356,1272.8696
436900,6001,1930.9037,257.9916,362.9761,357.9862,753.9738,1268.9317,127.9938,273.9824,200.9915,454.9829,931.9606
436700,6001,1306.1932,159.0222,224.0351,253.03629999999998,565.0717,890.1320000000001,96.01259999999999,163.0267,142.0207,383.04920000000004,609.0581999999999
437000,6001,1761.1929,170.013,333.0363,306.0342,472.0431,1294.1471999999999,110.0097,264.0306,193.0245,344.0316,674.0796
436800,6001,1599.8598,187.986,278.02139999999997,302.7564,385.866,1069.5414,82.1202,210.7422,159.2934,254.27579999999998,531.3077999999999
437400,6001,1555.9173,222.4158,258.3174,319.275,548.7696000000001,1020.4782,115.9887,191.1501,169.76909999999998,368.60519999999997,517.7736
437500,6001,1132.6413,179.1279,177.4407,229.2497,420.469,718.8648,94.4596,132.8139,112.3803,274.06460000000004,359.1343
437600,6001,1161.7679,155.4803,277.0449,184.1177,405.7101,772.9765,82.6094,201.1592,90.11770000000001,273.678,424.1469000000001
437702,6001,774.9942,117.2903,123.229,153.13490000000002,254.00130000000001,466.2994,60.4954,88.7504,72.59190000000001,154.4752,233.49079999999998
437701,6001,945.1956,153.7996,118.7094,206.0616,301.6264,521.8734,73.16680000000001,71.67360000000001,101.5376,162.0122,244.1382
437300,6001,1400,193,252,265,393,953,109,184,159,265,466
438300,6001,1528,218,271,307,593,999,104,205,174,376,455
438400,6001,1213.1247,120.58860000000001,282.031,211.729,310.3735,798.2156,62.8683,210.3797,110.8826,215.86739999999998,429.6346
437102,6001,1745.8448,200.8567,362.0539,315.7637,508.916,1176.828,103.5354,268.9609,170.6013,343.55170000000004,609.3888000000001
440332,6001,1610.8378,200.9179,193.3826,229.3336,233.7258,1127.5084,112.93270000000001,133.4448,123.5035,163.1587,631.3122
438201,6001,1916.8478,217.7679,417.6526,351.7315,657.7090000000001,1247.5879,110.1155,313.4899,179.6159,406.39160000000004,679.5684
438203,6001,1754.8536,190.10219999999998,403.50739999999996,296.9822,501.3776,1172.4661999999998,99.3604,310.1732,157.9102,315.0664,642.4326
438204,6001,2698.4298,258.4731,812.0387000000001,386.8819,701.3330000000001,1895.231,152.6794,637.4821000000001,229.817,486.7886,1087.6226
435104,6001,2123.9038,277.9048,209.4845,549.5262,480.1717,1338.1822000000002,137.0053,158.2989,304.1655,295.6255,702.9003
438100,6001,3504.0763,431.8005,536.2068,662.1059,1176.9254,2459.4219,246.9549,416.3112,377.2537,811.0535,1256.3872000000001
438000,6001,1688.0655,188.5168,306.6605,309.0765,479.0526,1180.9054999999998,108.3132,238.6295,180.5307,331.1246,584.8986
435601,6001,1690.2336,230.83610000000002,239.6683,340.99,568.8126,1084.7607,122.54329999999999,160.9714,190.5455,355.24940000000004,632.8416
436300,6001,2434.9956,292.3682,287.2346,559.2269,788.2363,1561.8746,144.8019,202.01600000000002,320.0453,493.9977,862.9016
435400,6001,2116.1967,246.2946,257.2899,475.8009,453.6105,1364.2845,125.5845,185.4171,275.6676,274.4547,678.1743
435500,6001,1606.7784,161.0664,325.8376,290.1457,351.2886,1041.9672,84.7738,230.0775,163.4141,208.68290000000002,624.9830999999999
431200,6001,3295.3536000000004,228.3169,832.588,541.4738,526.5006000000001,2379.0733,117.4828,651.3137,322.5833,359.509,1585.0937999999999
431100,6001,1616.1168,147.7914,250.02519999999998,351.4708,278.98760000000004,1140.6117,86.9397,193.5337,222.2002,181.6139,714.777
435300,6001,2110.732,227.5061,346.8541,399.9435,381.3836,1442.7543,124.9582,262.6614,221.2461,229.948,858.4056
435102,6001,3346.8704000000002,584.5049,609.7792999999999,491.5755,537.7561000000001,2323.2907,257.418,528.3115,256.0663,331.7455,1278.2305999999999
436401,6001,3836.0333,390.2559,702.9598,724.3188,666.0166,2737.9348,226.5495,562.8783,419.0428,413.65930000000003,1657.8888
